POSTED DATE,TRANSACTION DATE,TRANSACTION TIME,TRANSACTION NUMBER,TRANSPONDER/LICENSE PLATE,AGENCY NAME,LANE,AXLE,DESCRPTION / PLAZA NAME,AMOUNT
11/11/2020,11/11/2020,08:39:54 AM,32333778599,2882991-IN,Florida Turnpike Enterprise,60S,3,SR23 NORMANDY MAIN SB MP42,($0.40)
11/11/2020,10/10/2020,07:30:15 PM,32333757288,2852184-IN,Florida Turnpike Enterprise,50S,5,SR91 MIRAMAR MAINLINE A MP47,($4.28)
11/11/2020,11/11/2020,08:32:21 AM,32333720905,2908278-IN,Florida Turnpike Enterprise,13D,2,SR570 SR 540 EAST/WEST MP14,($0.54)
11/11/2020,10/10/2020,01:01:14 PM,32333680622,2852184-IN,Florida Turnpike Enterprise,50S,3,SR821 HOMESTEAD MAIN NB MP10,($2.14)
11/11/2020,10/10/2020,09:16:40 AM,32333625828,2832257-IN,Florida Turnpike Enterprise,2D,5,SR570 AIRPORT RD EAST/WEST MP3,($1.04)
11/11/2020,10/11/2020,01:07:55 AM,32333625790,2852189-IN,Florida Turnpike Enterprise,8S,5,SR91 LANTANA MAINLINE MP88,($3.25)
11/11/2020,10/10/2020,11:26:13 PM,32333624283,2852184-IN,Florida Turnpike Enterprise,60S,3,SR821 OKEECHOBEE MAINLINE MP32,($2.14)
11/11/2020,10/10/2020,10:19:34 PM,32333623912,2882843-IN,Florida Turnpike Enterprise,4D,3,SR417 CELEBRATION MAINLINE MP1,($1.60)
11/11/2020,10/10/2020,09:36:34 PM,32333623807,2852189-IN,Florida Turnpike Enterprise,5D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/11/2020,10/10/2020,03:27:24 PM,32333587668,2852187-IN,Florida Turnpike Enterprise,50S,3,SR91 GOLDEN GLADES MAIN NB MP0,($2.14)
11/11/2020,10/10/2020,05:05:55 PM,32333561060,2852189-IN,Florida Turnpike Enterprise,50S,5,SR91 GOLDEN GLADES MAIN NB MP0,($4.28)
11/11/2020,10/10/2020,09:41:08 PM,32333530959,2852172-IN,Florida Turnpike Enterprise,50S,3,SR 821 BIRD RD GTL NB MP22,($2.14)
11/11/2020,10/01/2020,08:07:30 PM,32333515787,2882987-IN,Florida Turnpike Enterprise,60S,3,SR23 NEW WORLD MAIN SB MP43,($0.40)
11/11/2020,11/11/2020,08:38:28 AM,32333508315,2882991-IN,Florida Turnpike Enterprise,60S,3,SR23 NEW WORLD MAIN SB MP43,($0.40)
11/11/2020,11/01/2020,01:48:17 PM,32333455252,2852183-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/11/2020,11/01/2020,05:30:06 PM,32333422738,2852189-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/11/2020,10/10/2020,05:26:09 PM,32333349246,2852189-IN,Florida Turnpike Enterprise,50S,5,SR91 Pompano Bch Main NB MP65,($4.28)
11/11/2020,10/01/2020,08:08:53 PM,32333283257,2882987-IN,Florida Turnpike Enterprise,60S,3,SR23 NORMANDY MAIN SB MP42,($0.40)
11/11/2020,10/10/2020,08:02:30 PM,32333276490,2852189-IN,Florida Turnpike Enterprise,7Z,5,SR91 THREE LAKES MAIN MP236,($11.20)
11/11/2020,10/11/2020,12:04:31 AM,32333294057,2852187-IN,Florida Turnpike Enterprise,60S,5,SR91 GOLDEN GLADES MAIN SB MP0,($4.28)
11/11/2020,11/07/2020,12:50:50 AM,32333188730,2842018-IN,Tampa Hillsborough Expressway ,50S,5,SR 618 50TH ST ON RAMP,($3.72)
11/11/2020,10/09/2020,11:03:49 PM,32333180767,2841972-IN,Florida Turnpike Enterprise,6D,5,SKYWAY SOUTH,($4.28)
11/11/2020,11/01/2020,04:33:01 PM,32333137099,2852181-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/11/2020,11/01/2020,03:02:13 PM,32333139300,2852187-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/11/2020,11/01/2020,02:51:38 PM,32333139302,2852174-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/11/2020,11/01/2020,04:38:03 AM,32332941490,2841955-IN,Miami-Dade Expressway Authority,44S,5,SR112 EAST (17TH AVE),($0.66)
11/11/2020,11/06/2020,04:13:51 PM,32332398755,2882990-IN,Tampa Hillsborough Expressway ,55S,5,SR 618 50TH ST OFF RAMP,($3.72)
11/11/2020,10/31/2020,06:30:52 PM,32332115650,2852189-IN,Miami-Dade Expressway Authority,45S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/11/2020,10/31/2020,05:21:56 PM,32332044642,2852189-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/11/2020,10/31/2020,05:23:28 PM,32332044632,2852189-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/11/2020,11/04/2020,05:52:46 PM,32331933486,2882990-IN,Tampa Hillsborough Expressway ,65S,5,SR 618 EAST-MAINLINE EAST,($7.52)
11/11/2020,11/04/2020,04:28:54 PM,32331929611,2882990-IN,Tampa Hillsborough Expressway ,55S,6,SR 618 50TH ST OFF RAMP,($4.65)
11/11/2020,10/31/2020,01:46:17 PM,32331899182,2852180-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/11/2020,09/27/2020,11:17:17 AM,32331848703,2882990-IN,Florida Turnpike Enterprise,60S,3,SR23 NEW WORLD MAIN SB MP43,($0.40)
11/11/2020,09/26/2020,07:33:08 AM,32331831776,2882995-IN,Florida Turnpike Enterprise,60S,3,SR23 NEW WORLD MAIN SB MP43,($0.40)
11/11/2020,09/27/2020,11:18:42 AM,32331827788,2882990-IN,Florida Turnpike Enterprise,60S,3,SR23 NORMANDY MAIN SB MP42,($0.40)
11/11/2020,11/04/2020,09:26:56 PM,32331632409,2852183-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/11/2020,10/31/2020,02:49:27 AM,32331459867,2852172-IN,Miami-Dade Expressway Authority,61S,5,SR 924 WEST (42ND AVE),($0.94)
11/11/2020,10/31/2020,02:22:18 AM,32331422340,2852184-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/11/2020,11/04/2020,04:34:55 AM,32331420731,2908278-IN,Central Florida Expressway Authority,014B,2,SR 408 HIAWASSEE (M),($0.87)
11/11/2020,11/03/2020,07:07:04 PM,32331420536,2908278-IN,Central Florida Expressway Authority,008B,2,SR 417 CURRY FORD (M),($0.87)
11/11/2020,10/30/2020,11:51:55 PM,32331356399,2852180-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/11/2020,10/30/2020,11:48:03 PM,32331356364,2852180-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/11/2020,11/04/2020,08:30:56 PM,32331324934,2852172-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/11/2020,11/04/2020,08:24:57 PM,32331324389,2852184-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/11/2020,11/04/2020,08:11:15 PM,32331170469,2852172-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/11/2020,11/04/2020,07:22:37 PM,32331077016,2852184-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/11/2020,11/04/2020,07:26:01 PM,32330997467,2852184-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/11/2020,11/04/2020,06:11:13 PM,32330903130,2852184-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/11/2020,11/04/2020,06:29:45 PM,32330903144,2852189-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/11/2020,11/04/2020,06:07:49 PM,32330903127,2852184-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/11/2020,10/10/2020,12:13:13 AM,32330774715,2852189-IN,Florida Turnpike Enterprise,5D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/11/2020,10/09/2020,11:25:49 PM,32330765613,2852174-IN,Florida Turnpike Enterprise,60S,5,SR821 OKEECHOBEE MAINLINE MP32,($4.28)
11/11/2020,10/09/2020,08:13:12 PM,32330706946,2852180-IN,Florida Turnpike Enterprise,50S,5,SR821 BEACON TRADEPRT E/W MP27,($2.16)
11/11/2020,10/10/2020,07:30:04 AM,32330814100,2842047-IN,Florida Turnpike Enterprise,1D,3,SR91 ORLANDO S (US 441) MP254,($1.60)
11/11/2020,10/09/2020,06:18:34 PM,32330796296,2841956-IN,Florida Turnpike Enterprise,5D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/11/2020,10/10/2020,04:40:11 AM,32330671755,2852189-IN,Florida Turnpike Enterprise,60S,5,SR91 Pompano Bch Main SB MP65,($4.28)
11/11/2020,10/08/2020,07:52:27 PM,32330552614,2852180-IN,Florida Turnpike Enterprise,51S,5,SR869 DEERFIELD B MAIN NB MP20,($4.28)
11/11/2020,10/08/2020,10:21:55 PM,32330528062,2852180-IN,Florida Turnpike Enterprise,60S,5,SR821 OKEECHOBEE MAINLINE MP32,($4.28)
11/11/2020,10/09/2020,09:28:39 AM,32330454052,2852172-IN,Florida Turnpike Enterprise,60S,3,SR821 HOMESTEAD MAIN SB MP10,($2.14)
11/11/2020,10/08/2020,04:55:01 PM,32330460100,2882990-IN,Florida Turnpike Enterprise,11D,5,SR91 LEESBURG MAINLINE MP288,($11.76)
11/11/2020,10/08/2020,08:19:42 PM,32330439140,2852180-IN,Florida Turnpike Enterprise,2Z,5,SR91 JOG RD MP98,($0.50)
11/11/2020,10/09/2020,01:05:16 PM,32330433913,2852180-IN,Florida Turnpike Enterprise,50S,3,SR821 HOMESTEAD MAIN NB MP10,($2.14)
11/11/2020,10/09/2020,05:31:50 AM,32330440062,2852189-IN,Florida Turnpike Enterprise,60S,3,SR 821 BIRD RD GTL SB MP22,($2.14)
11/11/2020,10/09/2020,07:31:01 AM,32330426734,2882843-IN,Florida Turnpike Enterprise,6D,5,SKYWAY SOUTH,($4.28)
11/11/2020,10/09/2020,01:30:14 PM,32330488563,2841971-IN,Florida Turnpike Enterprise,4D,5,SR570 AIRPORT RD EAST/WEST MP3,($1.04)
11/11/2020,10/08/2020,08:36:00 PM,32330465840,2841956-IN,Florida Turnpike Enterprise,4D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/11/2020,10/09/2020,12:55:40 PM,32330429569,2852174-IN,Florida Turnpike Enterprise,50S,3,SR821 HOMESTEAD MAIN NB MP10,($2.14)
11/11/2020,10/08/2020,11:32:22 PM,32330419702,2852187-IN,Florida Turnpike Enterprise,60S,5,SR91 GOLDEN GLADES MAIN SB MP0,($4.28)
11/11/2020,10/08/2020,07:18:33 PM,32330427019,2842015-IN,Florida Turnpike Enterprise,4D,3,SR417 CELEBRATION MAINLINE MP1,($1.60)
11/11/2020,10/10/2020,04:18:21 AM,32330378240,2852189-IN,Florida Turnpike Enterprise,8S,5,SR91 LANTANA MAINLINE MP88,($3.25)
11/11/2020,10/09/2020,12:37:14 PM,32330407000,2841971-IN,Florida Turnpike Enterprise,2D,5,SR570 AIRPORT RD EAST/WEST MP3,($1.04)
11/11/2020,10/10/2020,04:59:25 AM,32330355108,2852189-IN,Florida Turnpike Enterprise,60S,5,SR91 GOLDEN GLADES MAIN SB MP0,($4.28)
11/11/2020,09/24/2020,03:31:07 PM,32330343952,2882995-IN,Florida Turnpike Enterprise,4D,5,SR570 AIRPORT RD EAST/WEST MP3,($1.04)
11/11/2020,10/09/2020,01:44:30 PM,32330356415,2841944-IN,Florida Turnpike Enterprise,2D,5,SR570 WARING RD MP4,($2.16)
11/11/2020,09/25/2020,02:11:47 AM,32330298578,2882987-IN,Florida Turnpike Enterprise,4D,3,SR570 AIRPORT RD EAST/WEST MP3,($0.52)
11/11/2020,10/09/2020,09:41:03 PM,32330290117,2852189-IN,Florida Turnpike Enterprise,4D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/11/2020,10/07/2020,02:36:19 PM,32330278433,2852187-IN,Florida Turnpike Enterprise,50S,4,SR91 Pompano Bch Main NB MP65,($3.21)
11/11/2020,10/09/2020,08:28:01 AM,32330149940,2842015-IN,Florida Turnpike Enterprise,7B,3,SR417 CELEBRATION MAINLINE MP1,($1.60)
11/11/2020,10/09/2020,08:24:21 AM,32330148657,2841971-IN,Florida Turnpike Enterprise,4D,5,SR570 AIRPORT RD EAST/WEST MP3,($1.04)
11/11/2020,09/25/2020,01:53:59 PM,32330136601,2852183-IN,Florida Turnpike Enterprise,50S,5,SR821 OKEECHOBEE MAINLINE MP32,($4.28)
11/11/2020,10/09/2020,05:26:32 AM,32330121773,2852189-IN,Florida Turnpike Enterprise,60S,3,SR821 BEACON TRADEPRT E/W MP27,($1.08)
11/11/2020,11/04/2020,05:41:42 PM,32330130672,2852189-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/11/2020,09/26/2020,11:15:11 AM,32330119992,2908278-IN,Florida Turnpike Enterprise,6D,2,SR429 SEIDEL RD MP11,($0.54)
11/11/2020,10/09/2020,06:28:11 PM,32330129312,2852189-IN,Florida Turnpike Enterprise,50S,5,SR91 Pompano Bch Main NB MP65,($4.28)
11/11/2020,11/04/2020,05:18:40 PM,32330120986,2852189-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/11/2020,10/08/2020,10:40:21 PM,32330106047,2852172-IN,Florida Turnpike Enterprise,50S,3,SR821 HOMESTEAD MAIN NB MP10,($2.14)
11/11/2020,10/09/2020,12:39:57 PM,32330109997,2841956-IN,Florida Turnpike Enterprise,4D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/11/2020,09/24/2020,12:54:41 AM,32330108599,2841983-IN,Florida Turnpike Enterprise,62S,5,I4CONNECTOR-I4 EB TO SELMON EB,($2.12)
11/11/2020,10/08/2020,06:01:38 PM,32330090134,2852189-IN,Florida Turnpike Enterprise,50S,3,SR821 BEACON TRADEPRT E/W MP27,($1.08)
11/11/2020,10/09/2020,09:17:57 AM,32330080293,2852172-IN,Florida Turnpike Enterprise,61S,3,SR821 Bird Rd ML SB MP22,($2.14)
11/11/2020,10/09/2020,03:06:38 PM,32330067709,2841971-IN,Florida Turnpike Enterprise,2D,5,SR570 AIRPORT RD EAST/WEST MP3,($1.04)
11/11/2020,10/09/2020,12:32:24 AM,32330065215,2882843-IN,Florida Turnpike Enterprise,4D,5,SR417 CELEBRATION MAINLINE MP1,($3.20)
11/11/2020,09/23/2020,05:41:33 PM,32330048175,2852189-IN,Florida Turnpike Enterprise,50S,5,SR91 GOLDEN GLADES MAIN NB MP0,($4.28)
11/11/2020,10/29/2020,01:26:57 PM,32330054253,2852187-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/11/2020,10/09/2020,10:09:35 PM,32330044639,2882991-IN,Florida Turnpike Enterprise,11D,5,SR91 LEESBURG MAINLINE MP288,($11.76)
11/11/2020,10/09/2020,07:01:10 PM,32330044531,2841956-IN,Florida Turnpike Enterprise,50S,4,SR 417 LAKE JESUP ML NB MP47,($6.39)
11/10/2020,11/04/2020,03:50:21 PM,32330015830,2852183-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,11/04/2020,03:05:31 PM,32330009549,2852183-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/10/2020,11/04/2020,02:48:11 PM,32330009489,2852183-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/10/2020,11/04/2020,02:46:35 PM,32330004864,2852183-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/10/2020,11/04/2020,05:14:20 PM,32330009696,2852189-IN,Miami-Dade Expressway Authority,12S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/10/2020,11/04/2020,02:58:51 PM,32330009535,2852174-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/10/2020,11/04/2020,05:15:36 PM,32330004949,2852189-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/10/2020,11/04/2020,05:13:00 PM,32330009673,2852184-IN,Miami-Dade Expressway Authority,43S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/10/2020,11/04/2020,03:00:12 PM,32330009526,2852174-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/10/2020,11/04/2020,05:09:24 PM,32330004947,2852184-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/10/2020,11/04/2020,03:03:15 PM,32330009524,2852174-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/10/2020,11/04/2020,03:18:22 PM,32330004882,2852174-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/10/2020,11/10/2020,01:33:46 PM,32329867689,2852174-IN,Florida Turnpike Enterprise,50S,3,SR 821 BIRD RD GTL NB MP22,($2.14)
11/10/2020,11/04/2020,02:24:21 AM,32329863079,2852183-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/10/2020,11/04/2020,02:09:37 AM,32329862940,2852183-IN,Miami-Dade Expressway Authority,81S,5,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,11/04/2020,02:07:36 AM,32329854894,2852189-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/10/2020,11/04/2020,02:20:56 AM,32329862917,2852183-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/10/2020,11/04/2020,01:49:57 AM,32329854883,2852187-IN,Miami-Dade Expressway Authority,84S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/10/2020,10/29/2020,11:28:03 PM,32329803333,2852183-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/10/2020,10/29/2020,09:14:39 PM,32329788383,2852180-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/10/2020,10/29/2020,09:19:17 PM,32329773377,2852180-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/10/2020,10/29/2020,08:04:12 PM,32329788338,2852183-IN,Miami-Dade Expressway Authority,12S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/10/2020,10/29/2020,09:17:55 PM,32329773365,2852180-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/10/2020,11/04/2020,10:36:25 AM,32329786246,2852184-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/10/2020,11/04/2020,10:37:50 AM,32329786228,2852184-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/10/2020,11/04/2020,10:33:07 AM,32329786225,2852184-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/10/2020,10/29/2020,11:09:33 PM,32329785331,2852183-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,10/29/2020,11:06:22 PM,32329785326,2852187-IN,Miami-Dade Expressway Authority,62S,3,SR 924 WEST (42ND AVE),($0.94)
11/10/2020,10/29/2020,09:31:23 PM,32329785181,2852183-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/10/2020,11/04/2020,07:05:43 AM,32329781979,2852172-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/10/2020,11/04/2020,07:07:07 AM,32329781963,2852172-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/10/2020,11/04/2020,07:02:29 AM,32329781921,2852172-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/10/2020,11/04/2020,06:45:01 AM,32329781783,2852172-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,11/04/2020,01:46:52 AM,32329781498,2852187-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/10/2020,11/04/2020,06:18:34 AM,32329781603,2852172-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/10/2020,11/04/2020,01:33:15 AM,32329781488,2852187-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,10/29/2020,08:59:48 PM,32329778548,2852180-IN,Miami-Dade Expressway Authority,82S,3,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,10/29/2020,07:06:43 PM,32329753546,2852184-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/10/2020,10/29/2020,06:57:05 PM,32329734805,2852181-IN,Miami-Dade Expressway Authority,83S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/10/2020,10/29/2020,06:19:12 PM,32329716933,2852184-IN,Miami-Dade Expressway Authority,74S,5,SR836 WEST (84TH AVE RAMP),($0.56)
11/10/2020,10/29/2020,06:32:16 PM,32329701505,2852184-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/10/2020,11/10/2020,01:22:33 PM,32329712600,2852174-IN,Florida Turnpike Enterprise,50S,3,SR821 HOMESTEAD MAIN NB MP10,($2.14)
11/10/2020,11/03/2020,08:24:58 PM,32329681250,2852172-IN,Miami-Dade Expressway Authority,43S,3,SR 874 NORTH (AT SR826),($0.94)
11/10/2020,11/03/2020,08:21:38 PM,32329681238,2852172-IN,Miami-Dade Expressway Authority,24S,3,SR 874 NORTH (KILLIAN),($0.46)
11/10/2020,11/03/2020,08:39:42 PM,32329673608,2852172-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/10/2020,11/03/2020,08:20:12 PM,32329673451,2852172-IN,Miami-Dade Expressway Authority,12S,3,SR 874 NORTH (AT TURNPIKE),($0.46)
11/10/2020,11/03/2020,06:04:30 PM,32329669494,2852183-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/10/2020,11/03/2020,05:52:11 PM,32329679116,2852189-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/10/2020,10/29/2020,02:45:35 PM,32329601247,2852172-IN,Miami-Dade Expressway Authority,12S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/10/2020,10/29/2020,02:46:56 PM,32329597091,2852172-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/10/2020,11/10/2020,02:20:06 PM,32329568431,2882997-IN,Florida Turnpike Enterprise,60S,3,SR23 NORMANDY MAIN SB MP42,($0.40)
11/10/2020,10/29/2020,02:50:05 PM,32329559990,2852172-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/10/2020,10/29/2020,01:49:50 PM,32329536088,2852184-IN,Miami-Dade Expressway Authority,44S,5,SR836 EAST (AT 97TH AVE),($1.32)
11/10/2020,10/29/2020,01:23:42 PM,32329542740,2852187-IN,Miami-Dade Expressway Authority,22S,3,SR 874 NORTH (KILLIAN),($0.46)
11/10/2020,10/29/2020,01:22:18 PM,32329542736,2852187-IN,Miami-Dade Expressway Authority,13S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/10/2020,10/29/2020,01:42:40 PM,32329531432,2852187-IN,Miami-Dade Expressway Authority,42S,3,SR 924 EAST (42ND AVE),($0.94)
11/10/2020,10/29/2020,01:46:10 PM,32329527663,2852184-IN,Miami-Dade Expressway Authority,22S,5,SR836 EAST (AT 137TH AVE),($0.56)
11/10/2020,10/29/2020,01:41:03 PM,32329523492,2852187-IN,Miami-Dade Expressway Authority,22S,3,SR 924 EAST (57TH AVE),($0.94)
11/10/2020,10/29/2020,01:33:19 PM,32329520074,2852180-IN,Miami-Dade Expressway Authority,23S,3,SR 924 EAST (57TH AVE),($0.94)
11/10/2020,10/29/2020,01:19:12 PM,32329511130,2852180-IN,Miami-Dade Expressway Authority,42S,3,SR 874 NORTH (AT SR826),($0.94)
11/10/2020,10/29/2020,01:16:07 PM,32329505405,2852180-IN,Miami-Dade Expressway Authority,21S,3,SR 874 NORTH (KILLIAN),($0.46)
11/10/2020,10/29/2020,01:14:42 PM,32329505398,2852180-IN,Miami-Dade Expressway Authority,11S,2,SR 874 NORTH (AT TURNPIKE),($0.23)
11/10/2020,11/10/2020,01:40:11 PM,32329461084,2852174-IN,Florida Turnpike Enterprise,50S,3,SR821 BEACON TRADEPRT E/W MP27,($1.08)
11/10/2020,11/10/2020,11:40:58 AM,32329374345,2908278-IN,Florida Turnpike Enterprise,4D,2,SR 91 US 27 LEESBURG N MP289,($1.34)
11/10/2020,11/03/2020,10:38:14 AM,32329208018,2852183-IN,Miami-Dade Expressway Authority,62S,3,SR 874 SOUTH (AT SR826),($0.94)
11/10/2020,11/03/2020,10:42:50 AM,32329208010,2852183-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/10/2020,11/03/2020,10:41:28 AM,32329208002,2852183-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/10/2020,11/03/2020,07:37:59 AM,32329200981,2852172-IN,Miami-Dade Expressway Authority,23S,5,SR 924 EAST (57TH AVE),($0.94)
11/10/2020,11/03/2020,08:07:13 AM,32329051492,2852172-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,10/28/2020,11:05:30 PM,32328908960,2852181-IN,Miami-Dade Expressway Authority,82S,5,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,10/28/2020,11:03:40 PM,32328878059,2852181-IN,Miami-Dade Expressway Authority,62S,5,SR 924 WEST (42ND AVE),($0.94)
11/10/2020,10/28/2020,11:00:31 PM,32328879870,2852174-IN,Miami-Dade Expressway Authority,82S,5,SR836 WEST (AT 137TH AVE),($0.56)
11/10/2020,10/28/2020,10:51:12 PM,32328853555,2852180-IN,Miami-Dade Expressway Authority,92S,3,SR 874 SOUTH (AT TURNPIKE),($0.46)
11/10/2020,10/28/2020,10:57:00 PM,32328862852,2852174-IN,Miami-Dade Expressway Authority,63S,5,SR836 WEST (AT 97TH AVE),($1.32)
11/10/2020,10/28/2020,10:49:52 PM,32328853424,2852180-IN,Miami-Dade Expressway Authority,82S,3,SR 874 SOUTH (KILLIAN),($0.46)
11/10/2020,10/29/2020,05:40:51 AM,32328862940,2852172-IN,Miami-Dade Expressway Authority,81S,3,SR 924 WEST (57TH AVE),($0.94)
11/10/2020,10/28/2020,10:54:59 PM,32328853586,2852174-IN,Miami-Dade Expressway Authority,73S,5,SR836 WEST (84TH AVE RAMP),($0.56)
